id,cpu_pct,pred_prob,pred_label,true_label
1927,2.8,0.04,0,0
1928,13.7,0.34,0,1
1929,35.7,0.0,0,0
1930,38.6,0.0,0,0
1931,28.6,0.0,0,0
1932,7.1,0.02,0,1
1933,10.5,0.0,0,0
1934,9.6,0.0,0,0
1935,12.7,0.0,0,0
1936,20.0,0.28,0,1
1937,39.3,0.11,0,1
1938,21.9,0.01,0,0
1939,12.7,0.22,0,1
1940,11.1,0.0,0,0
1941,14.5,0.0,0,0
1942,35.5,0.0,0,0
1943,33.3,0.01,0,0
1944,20.0,0.05,0,0
1945,26.2,0.0,0,0
1946,14.5,0.22,0,1
1947,12.2,0.1,0,0
1948,15.4,0.0,0,1
1949,8.8,0.0,0,0
1950,7.5,0.32,0,1
1951,19.0,0.0,0,0
1952,17.5,0.29,0,1
1953,12.9,0.0,0,1
1954,6.7,0.0,0,0
1955,5.5,0.11,0,1
1956,100.0,0.0,0,0
1957,11.9,0.01,0,0
1958,13.5,0.0,0,0
1959,4.9,0.01,0,0
1960,7.7,0.08,0,1
1961,7.8,0.01,0,0
1962,4.3,0.02,0,0
1963,6.6,0.0,0,0
1964,1.6,0.0,0,0
1965,7.7,0.0,0,0
1966,17.5,0.0,0,0
1967,24.0,0.04,0,1
1968,25.4,0.11,0,1
1969,27.9,0.0,0,0
1970,28.3,0.12,0,1
1971,38.1,0.29,0,1
1972,22.7,0.28,0,1
1973,16.2,0.06,0,1
1974,4.4,0.15,0,1
1975,13.7,0.34,0,1
1976,11.1,0.0,0,0
1977,13.8,0.0,0,1
1978,12.2,0.08,0,1
1979,9.4,0.0,0,0
1980,13.2,0.22,0,1
1981,1.4,0.05,0,1
1982,7.8,0.0,0,1
1983,16.3,0.21,0,1
1984,12.1,0.0,0,1
1985,6.9,0.06,0,1
1986,20.6,0.0,0,0
1987,11.3,0.09,0,1
1988,22.7,0.0,0,0
1989,9.2,0.0,0,0
1990,14.5,0.03,0,1
1991,12.2,0.08,0,1
1992,4.0,0.0,0,0
1993,7.2,0.0,0,0
1994,12.3,0.04,0,1
1995,6.5,0.04,0,0
1996,3.7,0.01,0,0
1997,4.1,0.0,0,0
1998,10.6,0.01,0,0
1999,9.1,0.03,0,1
2000,6.1,0.0,0,0
